Borough,"date_mday",Latitude,Longitude,count
MANHATTAN,17,"40.71652511351876","-73.99294763821953",1
MANHATTAN,17,"40.71699974440797","-73.9900652978654",1
MANHATTAN,17,"40.7171479979989","-73.99049816135643",2
MANHATTAN,17,"40.71766624458532","-73.98556315336786",1
MANHATTAN,17,"40.718050978731746","-73.98996413316362",1
MANHATTAN,17,"40.71830941227653","-73.99838747309096",2
MANHATTAN,17,"40.71881922895107","-73.98712493829669",1
MANHATTAN,17,"40.71885238676685","-74.0107214072224",2
MANHATTAN,17,"40.71887157319122","-74.011006400692",1
MANHATTAN,17,"40.71945805975789","-73.98193000771825",1
MANHATTAN,17,"40.719678575001645","-73.9894480131652",3
MANHATTAN,17,"40.71978047247849","-73.99427846951174",1
MANHATTAN,17,"40.719784854069374","-73.98303382105648",3
MANHATTAN,17,"40.71988927470379","-73.98386713351815",1
MANHATTAN,17,"40.7200189067809","-73.98924954484025",1
MANHATTAN,17,"40.72004130010677","-74.00391778463116",1
MANHATTAN,17,"40.720096186940275","-73.99584411453763",1
MANHATTAN,17,"40.72023519816055","-73.98447672523356",1
MANHATTAN,17,"40.72028706889427","-73.98252502867835",9
MANHATTAN,17,"40.72066442411745","-74.00082252601034",1
MANHATTAN,17,"40.7209410126459","-73.9879073743966",1
MANHATTAN,17,"40.721001394303194","-73.98787850273274",1
MANHATTAN,17,"40.72111716702185","-73.9942170256473",5
MANHATTAN,17,"40.721166578418924","-73.99433246447695",1
MANHATTAN,17,"40.72116927586569","-74.00655861234907",1
MANHATTAN,17,"40.72133413659218","-74.00163424573209",1
MANHATTAN,17,"40.72152304099083","-74.01068215306907",1
MANHATTAN,17,"40.7217204821157","-73.98751400157596",1
MANHATTAN,17,"40.72186018102813","-73.9851257210389",1
MANHATTAN,17,"40.72190113639125","-73.9835383515204",2
MANHATTAN,17,"40.72199219824923","-73.98737686026914",2
MANHATTAN,17,"40.72245596885522","-73.98655061662933",1
MANHATTAN,17,"40.7227705626156","-73.97942176896947",1
MANHATTAN,17,"40.723175392449484","-73.98939334391179",1
MANHATTAN,17,"40.72337491330444","-73.98246649553276",2
MANHATTAN,17,"40.723500044346906","-73.97618541544186",1
MANHATTAN,17,"40.72390280089765","-73.98992356673652",4
MANHATTAN,17,"40.72406505988193","-73.99468577790503",1
MANHATTAN,17,"40.724402629306745","-74.00603941130332",1
MANHATTAN,17,"40.72462234908311","-74.00210333834885",1
MANHATTAN,17,"40.72476085702522","-73.98145234132932",1
MANHATTAN,17,"40.724832208484976","-73.98137655775686",1
MANHATTAN,17,"40.72487213992549","-74.0005447774976",1
MANHATTAN,17,"40.72498122117786","-73.98721033512008",5
MANHATTAN,17,"40.72506423519089","-74.0029980887782",1
MANHATTAN,17,"40.72525363953534","-74.00229818048058",1
MANHATTAN,17,"40.7253139943831","-74.00348515597356",1
MANHATTAN,17,"40.725601626220865","-73.98804723436017",1
MANHATTAN,17,"40.72601395799618","-74.00070714052323",1
MANHATTAN,17,"40.72617934119637","-73.97827702193767",1
MANHATTAN,17,"40.7262714750745","-73.98935316452591",1
MANHATTAN,17,"40.726367680237594","-74.00902330530086",1
MANHATTAN,17,"40.72648056165973","-74.00128440708626",1
MANHATTAN,17,"40.7264879652601","-73.986109640865",1
MANHATTAN,17,"40.72693066044162","-73.9966590758561",1
MANHATTAN,17,"40.727256287837506","-73.98447148180385",3
MANHATTAN,17,"40.72740525793621","-74.00822609212355",1
MANHATTAN,17,"40.72745495345167","-74.00095249558639",1
MANHATTAN,17,"40.72757226874964","-73.98718458223156",2
MANHATTAN,17,"40.72766607320884","-73.99271555044099",1
MANHATTAN,17,"40.727987440098524","-74.00003247169991",1
MANHATTAN,17,"40.72806703327709","-73.99895368841987",1
MANHATTAN,17,"40.72831643457379","-73.99069140005258",1
MANHATTAN,17,"40.72879439753808","-74.000436569252",2
MANHATTAN,17,"40.72879632859816","-73.98630399226987",5
MANHATTAN,17,"40.72881005666302","-73.98634006956077",1
MANHATTAN,17,"40.72885967397464","-73.98825952279502",1
MANHATTAN,17,"40.728989273191694","-74.00080819668122",1
MANHATTAN,17,"40.72916441696658","-73.98902076352158",1
MANHATTAN,17,"40.72921706552976","-74.00241016619906",1
MANHATTAN,17,"40.72932688097711","-73.99997474372576",1
MANHATTAN,17,"40.72942569214116","-73.99990258279776",1
MANHATTAN,17,"40.73000736230468","-73.99291373868566",1
MANHATTAN,17,"40.73035220512113","-73.98327648099517",1
MANHATTAN,17,"40.73049008096459","-73.98847932977434",1
MANHATTAN,17,"40.730822741696926","-73.99732999107319",1
MANHATTAN,17,"40.730846560111864","-73.98548091917638",1
MANHATTAN,17,"40.730885697091544","-73.99313013269732",1
MANHATTAN,17,"40.73140153879794","-73.99068014463006",1
MANHATTAN,17,"40.73141836473503","-74.00213241808153",1
MANHATTAN,17,"40.7320139962256","-73.99991340356783",2
MANHATTAN,17,"40.732020816164095","-73.98195185828622",1
MANHATTAN,17,"40.73208784502555","-73.99226765166438",1
MANHATTAN,17,"40.73219787689789","-74.00203141357728",1
MANHATTAN,17,"40.732208857289116","-74.00195203361704",1
MANHATTAN,17,"40.73250430918978","-73.98483829636253",2
MANHATTAN,17,"40.7325876152951","-74.00282523292067",1
MANHATTAN,17,"40.732672648586934","-73.99547889991314",1
MANHATTAN,17,"40.73276597429578","-74.00441646788242",1
MANHATTAN,17,"40.7329024735239","-73.98623098363973",1
MANHATTAN,17,"40.73298255636348","-73.99117425198853",1
MANHATTAN,17,"40.733011786594396","-73.98269488706677",1
MANHATTAN,17,"40.73303223100415","-73.99600928676844",1
MANHATTAN,17,"40.73348209327188","-73.99106593789858",2
MANHATTAN,17,"40.73366075345813","-73.99531285227314",1
MANHATTAN,17,"40.73371788568434","-73.98821536748252",1
MANHATTAN,17,"40.733817290733995","-74.00144692121104",1
MANHATTAN,17,"40.73392137502841","-73.99279424893993",1
MANHATTAN,17,"40.733935317514224","-74.001244859606",1
MANHATTAN,17,"40.73397888415578","-73.99094318939288",3
MANHATTAN,17,"40.7342534098399","-73.99160708037512",1
MANHATTAN,17,"40.73443485575093","-74.0017752913559",1
MANHATTAN,17,"40.73450895513339","-74.00228406641872",1
MANHATTAN,17,"40.734530935772995","-73.9999025753339",1
MANHATTAN,17,"40.73469286727921","-74.0014397235646",2
MANHATTAN,17,"40.73493894451081","-73.98513362651555",1
MANHATTAN,17,"40.73494515347655","-74.00743679575153",1
MANHATTAN,17,"40.73501124216205","-74.00242480916856",1
MANHATTAN,17,"40.73503045824201","-74.00228769264315",1
MANHATTAN,17,"40.73516083330851","-73.9820700834952",1
MANHATTAN,17,"40.73521408143234","-73.99171521010928",2
MANHATTAN,17,"40.73538977696826","-73.99216262583278",3
MANHATTAN,17,"40.73548002413766","-73.98828000653093",1
MANHATTAN,17,"40.735505019023954","-74.00837142703452",1
MANHATTAN,17,"40.735609390504145","-73.99266777311483",1
MANHATTAN,17,"40.7357605717809","-74.00176810990233",1
MANHATTAN,17,"40.73576706255671","-73.97988323724161",1
MANHATTAN,17,"40.735884095513455","-74.00092735732095",1
MANHATTAN,17,"40.73600479113019","-73.9957817794853",3
MANHATTAN,17,"40.736592044865525","-73.99320171300515",2
MANHATTAN,17,"40.736669067900074","-73.99734058211108",1
MANHATTAN,17,"40.73678142311129","-73.99303931375468",2
MANHATTAN,17,"40.73695451734747","-74.00286150260615",1
MANHATTAN,17,"40.73696223401367","-73.98871276013644",1
MANHATTAN,17,"40.73713494513483","-73.98675694446378",1
MANHATTAN,17,"40.73762606277974","-73.98517272034313",2
MANHATTAN,17,"40.73763515732329","-73.99534144060175",1
MANHATTAN,17,"40.73795637450093","-73.99826430838709",1
MANHATTAN,17,"40.7379920578112","-73.99836895420128",1
MANHATTAN,17,"40.73814025544542","-74.00265225957658",1
MANHATTAN,17,"40.73816657030053","-73.98363176291305",2
MANHATTAN,17,"40.73874677241816","-74.00488958427462",1
MANHATTAN,17,"40.738763149562445","-74.0067046862136",1
MANHATTAN,17,"40.73899110833823","-73.99657908273836",1
MANHATTAN,17,"40.739114631655205","-73.99691467333221",1
MANHATTAN,17,"40.73938888342138","-74.00780897590495",1
MANHATTAN,17,"40.73939990103628","-74.00721716931122",1
MANHATTAN,17,"40.73972109333904","-74.00625370735355",1
MANHATTAN,17,"40.73987038762831","-73.97943092205085",3
MANHATTAN,17,"40.73988045152213","-73.99871172598776",1
MANHATTAN,17,"40.739917042599345","-73.97939843013278",1
MANHATTAN,17,"40.7400807101446","-73.99484327983828",1
MANHATTAN,17,"40.74011360831931","-74.0059614457069",1
MANHATTAN,17,"40.74018431877025","-73.986362997997",1
MANHATTAN,17,"40.740256488929134","-73.99958139879877",1
MANHATTAN,17,"40.74051175141983","-74.00018764953326",1
MANHATTAN,17,"40.740732632326186","-73.98176184822928",1
MANHATTAN,17,"40.74101818803312","-73.98241493976191",1
MANHATTAN,17,"40.74146691934281","-73.99885965187275",1
MANHATTAN,17,"40.74161720239158","-73.98744892485378",3
MANHATTAN,17,"40.741645231220225","-74.00486092733901",1
MANHATTAN,17,"40.74181743499041","-73.98627244583776",1
MANHATTAN,17,"40.74196019986702","-73.98659359280197",1
MANHATTAN,17,"40.74202558658895","-73.98291267818664",1
MANHATTAN,17,"40.742518071251695","-73.9744319808045",1
MANHATTAN,17,"40.74342935659419","-73.99612775448603",1
MANHATTAN,17,"40.74356914792079","-73.9923204513036",1
MANHATTAN,17,"40.74361057481345","-73.99970046854449",1
MANHATTAN,17,"40.74371178298426","-73.97330918018613",1
MANHATTAN,17,"40.743783192311035","-73.97350763680087",1
MANHATTAN,17,"40.74378890104673","-74.00437028389966",1
MANHATTAN,17,"40.74409708830828","-73.9782567443788",1
MANHATTAN,17,"40.74440649650926","-73.99640197073623",4
MANHATTAN,17,"40.744458650415375","-73.99652106025533",1
MANHATTAN,17,"40.744519346148614","-73.97606963615729",1
MANHATTAN,17,"40.74456277751842","-73.9927858802646",2
MANHATTAN,17,"40.74461493538462","-73.9929085760993",1
MANHATTAN,17,"40.74466452043031","-73.99701185579917",1
MANHATTAN,17,"40.74470837756792","-74.00474205805045",1
MANHATTAN,17,"40.74480147695398","-73.99141808994322",1
MANHATTAN,17,"40.744879324919964","-73.97816626704501",3
MANHATTAN,17,"40.74504776114689","-73.98435185041883",1
MANHATTAN,17,"40.74505705839857","-74.00001082667322",1
MANHATTAN,17,"40.74505781626459","-73.97860649327806",2
MANHATTAN,17,"40.74507795731107","-73.98438071446448",1
MANHATTAN,17,"40.74515386704991","-73.9785234578168",3
MANHATTAN,17,"40.745213256208565","-73.99236717748087",1
MANHATTAN,17,"40.74522448754693","-74.00036449891415",1
MANHATTAN,17,"40.745255786161344","-73.98056967235831",1
MANHATTAN,17,"40.745723080685295","-73.98519257183746",1
MANHATTAN,17,"40.745946288679775","-73.99602655789512",3
MANHATTAN,17,"40.74649255468646","-74.00132449156148",1
MANHATTAN,17,"40.74659948029517","-73.97427883748098",1
MANHATTAN,17,"40.74668187091447","-73.97449534442578",1
MANHATTAN,17,"40.746743605682106","-73.98157614454799",1
MANHATTAN,17,"40.746890379718494","-74.00627964327225",1
MANHATTAN,17,"40.74702220490454","-74.00465199781137",1
MANHATTAN,17,"40.74714580942435","-74.00084811599184",1
MANHATTAN,17,"40.74715313350962","-73.9854954103767",1
MANHATTAN,17,"40.747174480006166","-73.98125843287406",3
MANHATTAN,17,"40.74725219679941","-73.98766079482432",1
MANHATTAN,17,"40.747296593854514","-73.97404398251848",1
MANHATTAN,17,"40.74752717756228","-73.99402345479328",1
MANHATTAN,17,"40.74789461936874","-73.98916564752423",1
MANHATTAN,17,"40.748204839989796","-73.98986936408812",1
MANHATTAN,17,"40.748207796556144","-73.99266277744887",1
MANHATTAN,17,"40.7482408381388","-74.00545329501607",1
MANHATTAN,17,"40.748280746293844","-73.98209181585008",5
MANHATTAN,17,"40.748396632056426","-73.98654537959641",1
MANHATTAN,17,"40.7486579124424","-73.99231264651752",1
MANHATTAN,17,"40.74866102079686","-73.97534994020623",1
MANHATTAN,17,"40.74888619413523","-73.97584069430354",2
MANHATTAN,17,"40.74893533062762","-73.99634758961828",1
MANHATTAN,17,"40.749033342966726","-73.985953357533",1
MANHATTAN,17,"40.74934479194283","-73.97693770152905",1
MANHATTAN,17,"40.74937449490638","-73.99649553966398",1
MANHATTAN,17,"40.74956373062342","-73.9931245974159",1
MANHATTAN,17,"40.74972471150874","-73.98362170473887",1
MANHATTAN,17,"40.75006067282578","-73.99621037975811",5
MANHATTAN,17,"40.750075240013736","-73.97873120268451",1
MANHATTAN,17,"40.75009917907871","-73.97493435414879",1
MANHATTAN,17,"40.75040164872738","-73.97759059736447",1
MANHATTAN,17,"40.75058736761438","-73.99090483949702",1
MANHATTAN,17,"40.7513133044976","-73.97974861029019",1
MANHATTAN,17,"40.75140554510984","-74.00517564298937",1
MANHATTAN,17,"40.75189125520211","-73.9927778681038",1
MANHATTAN,17,"40.75191219845026","-73.98309060532578",1
MANHATTAN,17,"40.752262154030504","-73.97546410466086",1
MANHATTAN,17,"40.75236357787114","-73.99978705207265",1
MANHATTAN,17,"40.75237897334723","-73.97034248208685",1
MANHATTAN,17,"40.75253876466162","-73.98951499394413",1
MANHATTAN,17,"40.75259284965724","-73.982780032802",1
MANHATTAN,17,"40.75264346296054","-74.00427341365126",1
MANHATTAN,17,"40.752924221203685","-73.96683398271284",1
MANHATTAN,17,"40.75304679806429","-73.99284992930166",1
MANHATTAN,17,"40.75355382698375","-73.98504284774735",1
MANHATTAN,17,"40.7536335943313","-73.97141751157112",1
MANHATTAN,17,"40.753710520207974","-73.98704600732566",1
MANHATTAN,17,"40.75375460272492","-73.9886232900819",1
MANHATTAN,17,"40.753775391146085","-73.96788749311177",2
MANHATTAN,17,"40.75397472184836","-73.9977297036277",1
MANHATTAN,17,"40.75421588835592","-73.99047843636872",1
MANHATTAN,17,"40.75427597859904","-73.97187923794615",1
MANHATTAN,17,"40.75437633010118","-73.96731691881217",1
MANHATTAN,17,"40.75443564365158","-73.99291474941138",1
MANHATTAN,17,"40.75450294525522","-73.98119501115342",2
MANHATTAN,17,"40.754594574331726","-73.98945691982921",1
MANHATTAN,17,"40.7547266272535","-73.99360772613181",1
MANHATTAN,17,"40.75480140670231","-73.96607507002655",1
MANHATTAN,17,"40.75580743192962","-73.98640311324542",1
MANHATTAN,17,"40.75582625101616","-73.9833964170786",1
MANHATTAN,17,"40.75618233649333","-73.97892416537091",1
MANHATTAN,17,"40.756488909389724","-73.99775849402",1
MANHATTAN,17,"40.75664217935236","-73.96298438422161",1
MANHATTAN,17,"40.756776787264606","-73.9633452620549",1
MANHATTAN,17,"40.75685919146238","-73.96354013137295",1
MANHATTAN,17,"40.75705765945766","-73.97759557719121",1
MANHATTAN,17,"40.75709610409872","-73.97768941239012",5
MANHATTAN,17,"40.757102926709656","-73.98619349526301",1
MANHATTAN,17,"40.75725083328019","-73.98381476998605",3
MANHATTAN,17,"40.75730897454125","-73.98790077202813",1
MANHATTAN,17,"40.75736889651685","-73.98409628683645",1
MANHATTAN,17,"40.75738165031395","-73.96670181916662",1
MANHATTAN,17,"40.75751727517092","-73.97088162924723",2
MANHATTAN,17,"40.757551374106384","-73.96517849650698",13
MANHATTAN,17,"40.75763535980379","-73.98580355106148",1
MANHATTAN,17,"40.75790746711998","-73.98929757361397",1
MANHATTAN,17,"40.7580245512308","-73.98180403828012",1
MANHATTAN,17,"40.758264916679536","-73.96487852610655",1
MANHATTAN,17,"40.75842923013922","-73.99263277459292",4
MANHATTAN,17,"40.75848716625744","-73.97513333630766",1
MANHATTAN,17,"40.75852529085048","-73.99254974268977",1
MANHATTAN,17,"40.758591049915374","-73.99094706211642",1
MANHATTAN,17,"40.758884484923065","-73.96251749449142",2
MANHATTAN,17,"40.75899934895229","-73.97053445526421",1
MANHATTAN,17,"40.75905444216592","-73.98621113900128",1
MANHATTAN,17,"40.759191822016476","-73.96228991313669",1
MANHATTAN,17,"40.75923359820904","-73.99577308911016",1
MANHATTAN,17,"40.759387880184185","-73.97725187496349",1
MANHATTAN,17,"40.759439235009246","-73.96348818371523",1
MANHATTAN,17,"40.75948567983112","-73.98913488475046",1
MANHATTAN,17,"40.75962608520787","-73.99547346072606",1
MANHATTAN,17,"40.75973017419921","-73.99168328325673",1
MANHATTAN,17,"40.75991684649015","-73.99210559440537",1
MANHATTAN,17,"40.76005410547932","-73.99243045146568",2
MANHATTAN,17,"40.76022267797519","-73.96746204832733",1
MANHATTAN,17,"40.760289888720365","-73.98912392441613",2
MANHATTAN,17,"40.76036426759544","-73.97376455141284",1
MANHATTAN,17,"40.76041068400535","-73.98940907280777",1
MANHATTAN,17,"40.76041961417537","-73.9758292915084",1
MANHATTAN,17,"40.7608195610327","-73.98847408379969",1
MANHATTAN,17,"40.76103624061836","-73.98701570451738",1
MANHATTAN,17,"40.76106156082475","-73.99487053354522",1
MANHATTAN,17,"40.7611603819432","-73.99510877033218",1
MANHATTAN,17,"40.76140505887549","-73.97622239958972",2
MANHATTAN,17,"40.76160086638035","-73.96864177563774",1
MANHATTAN,17,"40.76165121640865","-73.98845589093268",1
MANHATTAN,17,"40.761715370959514","-73.97699117488972",3
MANHATTAN,17,"40.76207142227271","-73.99143752363143",1
MANHATTAN,17,"40.762106759095495","-73.9876399938065",3
MANHATTAN,17,"40.76225419099618","-73.96002121031115",1
MANHATTAN,17,"40.76232691323873","-73.94950212991893",1
MANHATTAN,17,"40.762843215368555","-73.97579592328894",1
MANHATTAN,17,"40.762845757910945","-74.0000216591296",1
MANHATTAN,17,"40.762949791786724","-73.94909735321399",1
MANHATTAN,17,"40.76311474214564","-73.99964984265736",1
MANHATTAN,17,"40.76352241762585","-73.98274832789612",2
MANHATTAN,17,"40.76358384466908","-73.9636375272568",1
MANHATTAN,17,"40.76365789029119","-73.97346363241188",1
MANHATTAN,17,"40.76370548767771","-73.95812875056043",2
MANHATTAN,17,"40.76377337790351","-73.9641031015917",2
MANHATTAN,17,"40.76379072548641","-73.96704516598136",1
MANHATTAN,17,"40.76408323411242","-73.99036872807439",1
MANHATTAN,17,"40.76410755503997","-73.98655664549595",4
MANHATTAN,17,"40.76414905426977","-73.95525136067157",1
MANHATTAN,17,"40.764222349460944","-73.98289976364158",1
MANHATTAN,17,"40.76428124938066","-73.99858129643454",1
MANHATTAN,17,"40.76435991623982","-73.97086419793402",1
MANHATTAN,17,"40.76436543790258","-73.96160831559075",1
MANHATTAN,17,"40.7645045444659","-73.97973376949176",1
MANHATTAN,17,"40.76456181697933","-73.97774467068905",2
MANHATTAN,17,"40.764898520094874","-73.9916176584863",3
MANHATTAN,17,"40.76490429945574","-73.99813725728247",1
MANHATTAN,17,"40.76495242167897","-73.98270463785816",1
MANHATTAN,17,"40.765149817253956","-73.98126059464177",1
MANHATTAN,17,"40.76536970216821","-73.96978075860811",1
MANHATTAN,17,"40.76560906086607","-73.97202246304983",1
MANHATTAN,17,"40.76570476802732","-73.97058202882066",1
MANHATTAN,17,"40.76570747950189","-73.98448778677279",1
MANHATTAN,17,"40.765958630348536","-73.95733673876772",1
MANHATTAN,17,"40.766279951729764","-73.96616669424054",1
MANHATTAN,17,"40.76628623437032","-73.9818487116524",1
MANHATTAN,17,"40.76630954000388","-73.99564989857497",1
MANHATTAN,17,"40.76710752891153","-73.98631416418456",3
MANHATTAN,17,"40.767208327304225","-73.95246953437955",1
MANHATTAN,17,"40.767242007860716","-73.98620222365885",1
MANHATTAN,17,"40.767619326240855","-73.95768224588832",1
MANHATTAN,17,"40.767637361514225","-73.98716243225923",1
MANHATTAN,17,"40.76790501606806","-73.95833188768148",1
MANHATTAN,17,"40.76803149186254","-73.95893831146915",1
MANHATTAN,17,"40.768217426966835","-73.95699954815508",1
MANHATTAN,17,"40.76822760825671","-73.95491287655663",1
MANHATTAN,17,"40.768495630725894","-73.95972504052281",1
MANHATTAN,17,"40.76858315254339","-73.95177179105869",2
MANHATTAN,17,"40.76880255648968","-73.95836020754898",1
MANHATTAN,17,"40.768805704854714","-73.95232037702945",1
MANHATTAN,17,"40.76894564919414","-73.95223002218643",1
MANHATTAN,17,"40.76911692372326","-73.9885592924773",1
MANHATTAN,17,"40.76941569051353","-73.98498874238403",1
MANHATTAN,17,"40.76953833401204","-73.95179998108699",1
MANHATTAN,17,"40.76961614429368","-73.98567824959676",2
MANHATTAN,17,"40.769891675005326","-73.95688293953381",1
MANHATTAN,17,"40.77045937542913","-73.99176858979725",1
MANHATTAN,17,"40.77080163811099","-73.96096197422217",2
MANHATTAN,17,"40.77136972707916","-73.95338358496409",1
MANHATTAN,17,"40.7714328385325","-73.95334021693562",1
MANHATTAN,17,"40.772021264888394","-73.95601507606814",1
MANHATTAN,17,"40.77220943489252","-73.98217925056508",1
MANHATTAN,17,"40.77230432021901","-73.96504080915061",1
MANHATTAN,17,"40.7723324195835","-73.95871542701366",1
MANHATTAN,17,"40.77250312136535","-73.98217556159587",1
MANHATTAN,17,"40.772617701567825","-73.95125258412499",1
MANHATTAN,17,"40.77351152926665","-73.96350574121638",1
MANHATTAN,17,"40.773734012018465","-73.96401108165736",1
MANHATTAN,17,"40.77384415947971","-73.95022270760106",1
MANHATTAN,17,"40.77387842855385","-73.96077964788883",1
MANHATTAN,17,"40.773957623107066","-73.95961342342461",1
MANHATTAN,17,"40.77404958559798","-73.96378345196943",1
MANHATTAN,17,"40.77417772972472","-73.96114773950961",2
MANHATTAN,17,"40.77461536978793","-73.95008132187995",2
MANHATTAN,17,"40.77465546404273","-73.95409255249892",1
MANHATTAN,17,"40.77469811978997","-73.94495074208145",1
MANHATTAN,17,"40.774852372590175","-73.98065852031529",1
MANHATTAN,17,"40.77488657521295","-73.99092318376078",1
MANHATTAN,17,"40.774928578855054","-73.95079957868236",1
MANHATTAN,17,"40.775245567916876","-73.94762208008792",1
MANHATTAN,17,"40.775281838817094","-73.95555799568477",3
MANHATTAN,17,"40.7757746405079","-73.98087488579482",1
MANHATTAN,17,"40.77599535865999","-73.95526867403207",1
MANHATTAN,17,"40.77620357386784","-73.96182895704234",1
MANHATTAN,17,"40.77632814193197","-73.97588850767461",1
MANHATTAN,17,"40.77669354458936","-73.95103296403508",1
MANHATTAN,17,"40.776801210358286","-73.9525168463971",2
MANHATTAN,17,"40.77687672417263","-73.9493719459117",1
MANHATTAN,17,"40.77688291714241","-73.97756363262816",1
MANHATTAN,17,"40.776897349928404","-73.9464256665058",1
MANHATTAN,17,"40.77690823274785","-73.95246261081617",1
MANHATTAN,17,"40.77696281745751","-73.94555906481703",1
MANHATTAN,17,"40.77699299648246","-73.97910533111867",1
MANHATTAN,17,"40.77699338378187","-73.94635698741418",1
MANHATTAN,17,"40.77750483853602","-73.95494631218527",1
MANHATTAN,17,"40.777786333726795","-73.97971167389709",1
MANHATTAN,17,"40.777874081223175","-73.95174339794139",1
MANHATTAN,17,"40.77830287419312","-73.98298641503493",1
MANHATTAN,17,"40.77849285212167","-73.94819723841461",3
MANHATTAN,17,"40.77943672902115","-73.94750684990571",1
MANHATTAN,17,"40.77949904452784","-73.97968587675186",1
MANHATTAN,17,"40.78000214080515","-73.98496469108335",1
MANHATTAN,17,"40.780032336190004","-73.98498995977225",1
MANHATTAN,17,"40.78039454839637","-73.95369140699738",1
MANHATTAN,17,"40.780857608946064","-73.95881485536971",1
MANHATTAN,17,"40.78143192017808","-73.9833105931539",1
MANHATTAN,17,"40.781840232245514","-73.97928435427777",2
MANHATTAN,17,"40.78205512442958","-73.95371913927161",1
MANHATTAN,17,"40.782705837704725","-73.97122448521961",1
MANHATTAN,17,"40.78282841054026","-73.97969930475057",6
MANHATTAN,17,"40.78287152608978","-73.9755755972727",1
MANHATTAN,17,"40.78297243240181","-73.95515204746957",1
MANHATTAN,17,"40.78306535832192","-73.95414814032725",1
MANHATTAN,17,"40.783299915192025","-73.97659012101244",1
MANHATTAN,17,"40.78333286884094","-73.97667316163925",1
MANHATTAN,17,"40.78385147585153","-73.9759543921624",1
MANHATTAN,17,"40.784323877919256","-73.97747807179708",10
MANHATTAN,17,"40.784669017240084","-73.95603199810968",1
MANHATTAN,17,"40.78524016966467","-73.97528584283617",1
MANHATTAN,17,"40.78595551875816","-73.97089085880194",1
MANHATTAN,17,"40.78614262952058","-73.94864628750543",1
MANHATTAN,17,"40.78619392416427","-73.96939936158748",2
MANHATTAN,17,"40.786358700598974","-73.96974956546279",1
MANHATTAN,17,"40.78675144823576","-73.97072078670904",1
MANHATTAN,17,"40.78718488022402","-73.96980696888525",1
MANHATTAN,17,"40.78724079372138","-73.97398507622216",1
MANHATTAN,17,"40.78763161935803","-73.95175799288509",3
MANHATTAN,17,"40.788082442549396","-73.96994017711488",1
MANHATTAN,17,"40.78847947824254","-73.95113263309246",1
MANHATTAN,17,"40.78852796191111","-73.94900557243588",2
MANHATTAN,17,"40.78905142646646","-73.970300867221",1
MANHATTAN,17,"40.78906610369047","-73.97426604257923",2
MANHATTAN,17,"40.78910770475308","-73.9762702863446",1
MANHATTAN,17,"40.78912651112025","-73.97437074635117",1
MANHATTAN,17,"40.78920559027834","-73.95481561051342",1
MANHATTAN,17,"40.78933140467778","-73.94730764998391",7
MANHATTAN,17,"40.789784997644816","-73.94303510380314",2
MANHATTAN,17,"40.7903461410114","-73.94555534371204",1
MANHATTAN,17,"40.79049726398225","-73.96792756236911",1
MANHATTAN,17,"40.790554082010175","-73.97580751706093",1
MANHATTAN,17,"40.790565328645705","-73.9771184359471",1
MANHATTAN,17,"40.79071903246117","-73.94473164710014",1
MANHATTAN,17,"40.790894903919025","-73.9451684776576",1
MANHATTAN,17,"40.791072493168684","-73.9434745912858",1
MANHATTAN,17,"40.791085183255355","-73.9534383965495",1
MANHATTAN,17,"40.79121958132339","-73.9695992896526",1
MANHATTAN,17,"40.7912411151703","-73.9459626994797",1
MANHATTAN,17,"40.79124363240034","-73.9399569467493",1
MANHATTAN,17,"40.79130071055565","-73.9761033803799",1
MANHATTAN,17,"40.79162120466542","-73.94884791223447",1
MANHATTAN,17,"40.79192894535997","-73.94959885374493",1
MANHATTAN,17,"40.79199852484452","-73.9456731697988",1
MANHATTAN,17,"40.79218688788816","-73.93819371001852",1
MANHATTAN,17,"40.7929515639777","-73.96981879949188",2
MANHATTAN,17,"40.793115801775336","-73.96816104814064",1
MANHATTAN,17,"40.79323054424429","-73.96627578882814",1
MANHATTAN,17,"40.79355738131325","-73.96701598496212",1
MANHATTAN,17,"40.79363513985157","-73.941605256874",1
MANHATTAN,17,"40.79377014498398","-73.97241873140169",1
MANHATTAN,17,"40.794124715633444","-73.97459634985903",1
MANHATTAN,17,"40.79423818297756","-73.9400517579749",1
MANHATTAN,17,"40.79496687969586","-73.9725554762658",1
MANHATTAN,17,"40.79500184366357","-73.96969146401268",2
MANHATTAN,17,"40.79501630113585","-73.97262407628308",1
MANHATTAN,17,"40.79504561775539","-73.94099004734319",1
MANHATTAN,17,"40.796026292145484","-73.93245844867052",2
MANHATTAN,17,"40.79607567607786","-73.93242228198716",1
MANHATTAN,17,"40.79634697983548","-73.97053598278849",1
MANHATTAN,17,"40.79644302743503","-73.93647059988068",1
MANHATTAN,17,"40.796482250009085","-73.97375754066636",2
MANHATTAN,17,"40.7966676747336","-73.93096616993171",1
MANHATTAN,17,"40.79677797658522","-73.97082833933595",2
MANHATTAN,17,"40.797105834500606","-73.93394899116265",3
MANHATTAN,17,"40.79741806534674","-73.93279292753128",8
MANHATTAN,17,"40.79753455065016","-73.9399512725711",9
MANHATTAN,17,"40.79767686381545","-73.93416874100691",1
MANHATTAN,17,"40.79770178009685","-73.95115114536263",1
MANHATTAN,17,"40.79773121644539","-73.94939942634502",9
MANHATTAN,17,"40.797808149527235","-73.9495835671901",1
MANHATTAN,17,"40.79781044104941","-73.94855782800633",1
